n_batteries,rho_agents,run,feeder_limit_kw,sync_index,feeder_violation_fraction,mean_abs_aggregate_battery_power_kw,peak_charge_kw,peak_discharge_kw
10,0.21052631578947367,14,60.0,1.1022654790218462,0.041666666666666664,7.466264172850006,32.34705765540053,23.43967770737897
10,0.21052631578947367,15,60.0,1.5731058760900902,0.0,13.575164962700839,31.250404942274823,28.34805056808984
10,0.21052631578947367,16,60.0,1.4529864121635339,0.041666666666666664,17.429930740984023,37.55615224796344,47.79778890632547
10,0.21052631578947367,17,60.0,1.42556664753345,0.125,16.424702754510438,31.694236078277864,47.83233311642442
10,0.21052631578947367,18,60.0,1.617093943343253,0.041666666666666664,17.689288989812137,30.26982987931321,42.27150434000392
10,0.21052631578947367,19,60.0,1.5118884854146326,0.041666666666666664,13.48793375106609,29.06941914510562,31.00735592681129
10,0.2631578947368421,0,60.0,1.719237422330793,0.08333333333333333,16.562451686107593,36.9145423335805,28.081180019339776
10,0.2631578947368421,1,60.0,1.4945690675388725,0.08333333333333333,14.336115067370136,33.15228289316095,37.98760851520517
10,0.2631578947368421,2,60.0,1.524712488836026,0.041666666666666664,13.531928409961774,29.69906329239236,33.81433142826889
10,0.2631578947368421,3,60.0,1.3701295719944309,0.0,17.48706433558065,31.97613994262327,50.0
10,0.2631578947368421,4,60.0,1.5025404173787067,0.041666666666666664,15.640805739651539,26.643072150126464,44.910299924208275
10,0.2631578947368421,5,60.0,1.4205691809127625,0.041666666666666664,14.97692844812209,32.25786775706233,45.3185627806268
10,0.2631578947368421,6,60.0,1.6153101881951246,0.041666666666666664,14.695679379085902,31.739918907518927,37.76010121090113
10,0.2631578947368421,7,60.0,1.4648469129043005,0.0,10.532597031021242,24.448084060239427,26.50059492241729
10,0.2631578947368421,8,60.0,0.9717191635736392,0.041666666666666664,8.325350258576291,26.79693369794036,21.614924012676294
10,0.2631578947368421,9,60.0,1.6504036420803392,0.041666666666666664,15.298632116965313,37.72340660206929,28.985985786356434
10,0.2631578947368421,10,60.0,1.6564985657522724,0.125,17.42155736798399,33.30085901220197,36.208140137281774
10,0.2631578947368421,11,60.0,1.3454971985113644,0.125,14.6273934535847,34.04864631726389,42.59890223706362
10,0.2631578947368421,12,60.0,1.4590311017539814,0.041666666666666664,10.992209957752868,36.47860065040526,29.04023766957638
10,0.2631578947368421,13,60.0,1.075081284373692,0.041666666666666664,11.133569851867785,35.7238777738135,41.9226848724551
10,0.2631578947368421,14,60.0,1.2847021300240964,0.20833333333333334,23.91151879752579,36.95886529184423,45.0
10,0.2631578947368421,15,60.0,1.4050424550373517,0.0,12.506274973897774,32.10699421032123,31.495354480722646
10,0.2631578947368421,16,60.0,1.2026007169788258,0.16666666666666666,18.290340813509562,35.84154551157241,49.5
10,0.2631578947368421,17,60.0,1.0999113801503617,0.041666666666666664,11.088172405424308,35.387390047052605,31.28584533424842
10,0.2631578947368421,18,60.0,1.343564793929051,0.08333333333333333,15.478820799265568,39.74330858652894,50.0
10,0.2631578947368421,19,60.0,1.5300828961535016,0.041666666666666664,15.49158820596796,33.00106575200022,40.0
10,0.3157894736842105,0,60.0,1.4689092497097818,0.16666666666666666,14.374770721955073,41.0384570340663,26.29836419976091
10,0.3157894736842105,1,60.0,1.1917665771288226,0.0,10.814529619689871,35.33837651622157,34.9342813905731
10,0.3157894736842105,2,60.0,1.1207178820453139,0.08333333333333333,16.079908301059195,37.657589828828236,46.16048865152678
10,0.3157894736842105,3,60.0,1.4011134224987833,0.08333333333333333,17.05953225000629,35.16450150397303,33.715609470955805
10,0.3157894736842105,4,60.0,1.3998637815090638,0.041666666666666664,12.53233445369564,28.810625630699633,39.28990624482617
10,0.3157894736842105,5,60.0,1.2441882958813446,0.08333333333333333,17.422687496619105,36.09122812838463,45.028222040553324
10,0.3157894736842105,6,60.0,1.4563393022632452,0.08333333333333333,19.434887816350408,34.98649613840462,43.1644311050939
10,0.3157894736842105,7,60.0,1.3888990537918007,0.16666666666666666,17.487409422280294,38.77877491842672,31.22710814076362
10,0.3157894736842105,8,60.0,1.46713376876197,0.08333333333333333,13.69316108761174,35.21317244560427,32.88829385020298
10,0.3157894736842105,9,60.0,1.3571701365398063,0.08333333333333333,15.646302428895844,35.233086185823055,46.850517580621656
10,0.3157894736842105,10,60.0,1.522076824944036,0.08333333333333333,15.868005460141228,28.645943165202894,44.4835973558061
10,0.3157894736842105,11,60.0,1.47385239260558,0.08333333333333333,13.82152114039294,35.71125319485354,36.61244983194527
10,0.3157894736842105,12,60.0,1.542629633283367,0.16666666666666666,19.585111408244416,36.262313109542674,45.56520736826671
10,0.3157894736842105,13,60.0,1.3356123520210588,0.041666666666666664,14.58044482864347,32.45781464182605,45.27996663294699
10,0.3157894736842105,14,60.0,1.628574699384556,0.0,17.297951256766442,27.067791394828532,45.50383395074907
10,0.3157894736842105,15,60.0,1.2761149961576976,0.08333333333333333,13.530920042442432,38.26550666303103,34.479322198046845
10,0.3157894736842105,16,60.0,1.127957366218028,0.0,9.90861290387977,33.739979632694464,43.157459719821325
10,0.3157894736842105,17,60.0,1.1484985169791517,0.08333333333333333,13.299116602759158,32.04561229528999,40.5737693169366
10,0.3157894736842105,18,60.0,1.4695493856853308,0.125,15.468124958350316,33.48789741216402,36.959428380523164
10,0.3157894736842105,19,60.0,1.4543188230537474,0.041666666666666664,13.040264546454525,29.8471385995525,32.332301652221815
10,0.3684210526315789,0,60.0,1.2580359597078445,0.041666666666666664,12.237469317676359,37.76683065022188,43.112553230642796
10,0.3684210526315789,1,60.0,1.265996974400846,0.041666666666666664,14.135152127861302,33.79877225139199,35.9890495690569
10,0.3684210526315789,2,60.0,1.2309879512245379,0.0,12.159873701091195,19.449519599432925,48.35592362736556
10,0.3684210526315789,3,60.0,1.2711861102256528,0.08333333333333333,21.29729723791979,36.93510577775447,45.60233497688853
10,0.3684210526315789,4,60.0,1.2732500238758135,0.041666666666666664,13.816797870514064,38.31286700799315,35.66039863699896
10,0.3684210526315789,5,60.0,1.3533279329867043,0.041666666666666664,12.23513132761567,38.640067705010026,28.339253982525083
10,0.3684210526315789,6,60.0,1.5632765380196343,0.041666666666666664,12.565424625564633,26.771057661736677,32.75197218128688
10,0.3684210526315789,7,60.0,1.4092567565794265,0.0,10.457320523832907,27.747932169802272,33.40241232194011
10,0.3684210526315789,8,60.0,1.2146566316831553,0.08333333333333333,8.119292274194201,33.44908940328657,16.584575573464324
10,0.3684210526315789,9,60.0,1.5617201081034289,0.0,14.168351434974811,22.55170232081143,29.385858715239447
10,0.3684210526315789,10,60.0,1.4061990807331102,0.0,14.491466644966982,32.51998863878444,48.734253185834476
10,0.3684210526315789,11,60.0,1.4740834402853953,0.0,17.38362318697654,28.658457948404592,46.05418904702773
10,0.3684210526315789,12,60.0,1.1032752865854731,0.08333333333333333,13.526023539734055,38.605966251847484,34.755667911352276
10,0.3684210526315789,13,60.0,1.3054139940814333,0.08333333333333333,13.521028537432173,35.10198481646484,40.188543022046716
10,0.3684210526315789,14,60.0,1.6484971823429866,0.0,12.204373839696238,30.28484734656166,32.909821317564514
10,0.3684210526315789,15,60.0,1.485457961449584,0.0,13.579466992827134,23.455991263281938,33.122255543286165
10,0.3684210526315789,16,60.0,0.9198873553460473,0.08333333333333333,12.297363599086387,36.42151754752706,33.907597939652774
10,0.3684210526315789,17,60.0,1.6171195093533652,0.125,16.598639302171524,33.5365464030905,40.0
10,0.3684210526315789,18,60.0,1.3279338555544815,0.041666666666666664,15.159513551338037,32.15149531592816,45.0
10,0.3684210526315789,19,60.0,1.5411892539811873,0.08333333333333333,17.21727555770502,33.78200585108955,50.0
10,0.42105263157894735,0,60.0,1.4989952111051046,0.041666666666666664,16.164793785468934,33.26607814130162,39.43766002977949
10,0.42105263157894735,1,60.0,1.1113197232781784,0.08333333333333333,12.121208374566246,38.568662928191166,38.14876568845637
10,0.42105263157894735,2,60.0,1.3146600738137593,0.041666666666666664,13.587801338259737,33.68159376197528,46.80703729463577
10,0.42105263157894735,3,60.0,1.1851645756876201,0.125,17.54560051699035,37.2600523469488,48.5139347587434
10,0.42105263157894735,4,60.0,1.190984250023241,0.08333333333333333,15.472168750581025,39.42507565186641,35.14475860981253
10,0.42105263157894735,5,60.0,1.3829753655853552,0.08333333333333333,14.227723590251633,32.73893218942143,48.0
10,0.42105263157894735,6,60.0,1.2229506720635637,0.125,17.045291946686895,38.24380627670061,45.0
10,0.42105263157894735,7,60.0,1.1711230845537246,0.041666666666666664,15.36709654840115,39.4770786710903,45.894335160029314
10,0.42105263157894735,8,60.0,1.0621324111282278,0.125,14.074900080131442,35.01627275537223,40.0
10,0.42105263157894735,9,60.0,1.2285456802053345,0.041666666666666664,13.40855377876221,36.59173764757825,37.89668534966778
10,0.42105263157894735,10,60.0,0.9628561682141529,0.08333333333333333,11.18723904464755,34.23862259482996,36.64398388526017
10,0.42105263157894735,11,60.0,1.5210972407448509,0.0,10.123660724347259,22.210181238820784,24.0
10,0.42105263157894735,12,60.0,1.0633717078005849,0.041666666666666664,11.799983076307406,34.98035573487428,44.61316466809209
10,0.42105263157894735,13,60.0,1.207567886815361,0.08333333333333333,13.105907436151677,37.392880985043995,37.07319381191204
10,0.42105263157894735,14,60.0,1.3117618179740977,0.0,12.204024242116141,22.477903397591113,39.919403098605294
10,0.42105263157894735,15,60.0,1.3474825333567264,0.16666666666666666,17.324167756420263,38.827796640026044,40.0
10,0.42105263157894735,16,60.0,1.2566779164155493,0.041666666666666664,11.60957364373571,28.401490469793185,35.06117172444137
10,0.42105263157894735,17,60.0,1.3009208590015657,0.041666666666666664,17.944179497120967,37.74099770225738,42.372491467484885
10,0.42105263157894735,18,60.0,0.7066580318972062,0.041666666666666664,8.324863672266206,36.002570348740406,35.64894563123594
10,0.42105263157894735,19,60.0,1.0157348145473948,0.125,17.557915823213442,36.145020058585516,44.78626418086203
10,0.47368421052631576,0,60.0,1.1043429054255565,0.0,10.131880296454947,25.336332063356593,45.0
10,0.47368421052631576,1,60.0,1.0512907442363526,0.08333333333333333,12.404716316610957,34.59347016472094,40.0
10,0.47368421052631576,2,60.0,1.3263599503607453,0.125,15.570273652388275,36.89943681195208,44.0
10,0.47368421052631576,3,60.0,1.2515823954854122,0.0,12.340973259817437,27.821565083467537,48.699251741403216
10,0.47368421052631576,4,60.0,1.4624954416284297,0.041666666666666664,14.69713039854357,38.74468082805984,48.1713838824388
10,0.47368421052631576,5,60.0,1.2122103844734615,0.16666666666666666,15.342532994644083,37.14444084409265,43.23395919868409
10,0.47368421052631576,6,60.0,1.5859725729341172,0.041666666666666664,15.755602764623825,34.4147986406073,40.73637801427369
10,0.47368421052631576,7,60.0,1.5267671013157766,0.08333333333333333,17.851732646664292,32.99524916035954,34.35436518708979
10,0.47368421052631576,8,60.0,1.426127560082677,0.08333333333333333,17.849505422700787,36.01381385255921,43.141274269865264
10,0.47368421052631576,9,60.0,1.4504972405465697,0.0,12.43200186596298,26.77810401252613,28.206554106820413
10,0.47368421052631576,10,60.0,0.534275560043361,0.125,14.244118113808712,35.389790027067846,50.0
10,0.47368421052631576,11,60.0,1.0851362781324727,0.08333333333333333,14.923148297514862,34.693529677579434,42.768310241752836
10,0.47368421052631576,12,60.0,1.2723792658066129,0.041666666666666664,15.7358166946812,34.24058659162271,40.892282048093605
10,0.47368421052631576,13,60.0,1.5382268375349806,0.041666666666666664,14.138673252501283,28.125328770223945,32.01589160375151
10,0.47368421052631576,14,60.0,1.2624816503001244,0.125,14.88777221536659,37.77151033207123,46.817757614938856
10,0.47368421052631576,15,60.0,1.0744930097896435,0.125,17.347830692475277,29.291372905208412,46.83632374095404
10,0.47368421052631576,16,60.0,1.04533672826372,0.08333333333333333,12.886949068874566,39.24951750874554,35.300281283669406
10,0.47368421052631576,17,60.0,1.6908668969404943,0.0,14.926658154450964,22.725201513193817,36.705158387050524
10,0.47368421052631576,18,60.0,1.4733838242282766,0.041666666666666664,15.680880028532277,34.391140081137095,45.50626843034888
10,0.47368421052631576,19,60.0,0.9125754172716064,0.08333333333333333,11.137935111180838,36.2466337385833,45.13646657041324
10,0.5263157894736842,0,60.0,1.0653070137101013,0.08333333333333333,13.246150169916362,31.28143018182068,44.21205860475427
10,0.5263157894736842,1,60.0,1.1083064084626655,0.08333333333333333,13.221316875596647,36.456830157437594,37.77904956504857
10,0.5263157894736842,2,60.0,0.5773013297400459,0.08333333333333333,10.028543990161568,36.28021262469132,34.14711049444634
10,0.5263157894736842,3,60.0,1.2792173062482546,0.08333333333333333,18.047052176398854,36.611199156120776,42.361633144418015
10,0.5263157894736842,4,60.0,1.1232082377632708,0.0,12.985911040216351,26.6560592208778,44.3511654545502
10,0.5263157894736842,5,60.0,1.0482195939667962,0.125,12.957425137703916,37.37578606411432,34.41580657119913
10,0.5263157894736842,6,60.0,1.452358443827246,0.0,14.3724007019705,26.658806314159758,33.50970553495073
10,0.5263157894736842,7,60.0,1.002855746909751,0.125,16.630319245364472,38.73183797954468,38.217936881381156
10,0.5263157894736842,8,60.0,1.1683145241912278,0.041666666666666664,13.051312155788636,38.757617025588324,44.67739534610989
10,0.5263157894736842,9,60.0,1.3591871667457258,0.08333333333333333,17.21235831230015,35.609315050355114,46.93033783442544
10,0.5263157894736842,10,60.0,0.693184217068798,0.0,5.963607683778747,26.300330445755627,31.54832080704131
10,0.5263157894736842,11,60.0,1.3427334054926183,0.041666666666666664,16.73317480476145,36.82019357980577,46.018896586681294
10,0.5263157894736842,12,60.0,1.2019800055458976,0.125,19.417882134158223,38.84005173416969,50.0
10,0.5263157894736842,13,60.0,1.0821387233201254,0.08333333333333333,13.890051583601826,34.07210189814542,38.41976926900521
10,0.5263157894736842,14,60.0,1.255793093964596,0.041666666666666664,16.06616790902799,39.478799618687326,43.60035456089041
10,0.5263157894736842,15,60.0,1.1317289111416107,0.08333333333333333,11.082083339678311,33.88937115977726,35.0
10,0.5263157894736842,16,60.0,0.7417511559447493,0.08333333333333333,12.954264923456842,38.139824145746374,36.97488636890109
10,0.5263157894736842,17,60.0,1.3849596688197998,0.125,21.221712341027267,35.77649167380017,39.385096532363605
10,0.5263157894736842,18,60.0,1.2485608317939714,0.08333333333333333,13.925745548452268,33.70478214669583,45.42081077063853
10,0.5263157894736842,19,60.0,1.2400624863968004,0.0,9.080090555890806,25.47035787229592,36.03777007323052
10,0.5789473684210527,0,60.0,1.1667544971055868,0.041666666666666664,15.024251703128229,37.41232167487581,42.199239345213435
10,0.5789473684210527,1,60.0,1.1190309662717521,0.08333333333333333,20.00223960225329,37.64742939026115,46.786151046771124
10,0.5789473684210527,2,60.0,1.409371270625624,0.08333333333333333,16.70339015324235,38.833483956660935,34.11123770658815
10,0.5789473684210527,3,60.0,1.3124434925892627,0.16666666666666666,16.21075731208935,38.269571162552715,38.04807494683231
10,0.5789473684210527,4,60.0,0.8067319737420601,0.08333333333333333,11.415124644362985,39.76142943417605,34.13895167005193
10,0.5789473684210527,5,60.0,0.9201973653899428,0.08333333333333333,9.157587645031809,37.38478806055262,24.875525524306976
10,0.5789473684210527,6,60.0,1.2636011658813542,0.041666666666666664,18.033102644996337,30.398705070139616,50.0
10,0.5789473684210527,7,60.0,1.2502628186740523,0.041666666666666664,15.407828105814609,26.526595844755622,50.0
10,0.5789473684210527,8,60.0,1.0719609225941087,0.08333333333333333,14.321505910653832,35.390143190269825,50.0
10,0.5789473684210527,9,60.0,0.7938900914073356,0.125,14.38241540662481,33.44686433982701,45.28035845987358
10,0.5789473684210527,10,60.0,1.181310198119738,0.125,16.371359214701442,38.710200753410184,45.9901556831263
10,0.5789473684210527,11,60.0,1.049069753958822,0.125,14.539397829729287,37.18034852868754,32.97869015988884
10,0.5789473684210527,12,60.0,1.4518879478870053,0.08333333333333333,17.53982888278908,31.77495668193355,40.06161619932433
10,0.5789473684210527,13,60.0,1.38291448080133,0.08333333333333333,16.68928628425794,33.976571512130604,37.05154568295222
10,0.5789473684210527,14,60.0,0.9840030898156797,0.125,13.084984330912349,33.902417913470245,50.0
10,0.5789473684210527,15,60.0,1.2287349037735622,0.0,12.512351632209919,31.17287322016758,45.0
10,0.5789473684210527,16,60.0,1.0810759902979081,0.125,12.790551619513485,36.46568287831965,40.99531300092064
10,0.5789473684210527,17,60.0,1.4314282948387136,0.041666666666666664,20.52151276845098,36.68319417476773,46.651829135279144
10,0.5789473684210527,18,60.0,0.8891266227144555,0.041666666666666664,10.095357828731025,38.04740768609137,34.03644980568822
10,0.5789473684210527,19,60.0,0.9061707857739155,0.16666666666666666,22.427818360556255,39.43672014652128,49.5
10,0.631578947368421,0,60.0,0.8141357734903654,0.16666666666666666,16.579332994276356,39.40992054219986,50.0
10,0.631578947368421,1,60.0,1.1905361512986348,0.125,15.075795283560664,38.759592994752424,50.0
10,0.631578947368421,2,60.0,0.89175535363569,0.041666666666666664,13.112537506119404,37.79462320649402,45.0
10,0.631578947368421,3,60.0,1.1852689163083108,0.08333333333333333,17.702181330423606,28.99452427012711,46.85039288255616
10,0.631578947368421,4,60.0,1.0470726843429554,0.041666666666666664,15.36282006126367,36.242983745999,49.5
10,0.631578947368421,5,60.0,1.1906597521064082,0.08333333333333333,14.883893428498018,35.91416353665137,41.835126660562324
10,0.631578947368421,6,60.0,0.7942114649425064,0.08333333333333333,15.03333845883143,35.919026863091396,50.0
10,0.631578947368421,7,60.0,1.2903361943151708,0.041666666666666664,13.252219364165496,35.43044694488049,36.94243800271804
10,0.631578947368421,8,60.0,0.9077422007066763,0.16666666666666666,15.077386870689514,36.06153505275938,39.38051164478818
10,0.631578947368421,9,60.0,1.3197106314057747,0.125,17.4656909833558,38.05909653061083,35.758543140294634
10,0.631578947368421,10,60.0,1.1135428782346135,0.0,10.119650430331674,25.942227019599194,29.031092085823097
10,0.631578947368421,11,60.0,1.3167418447055992,0.125,20.460334508472254,33.951711375250945,46.18653738082372
10,0.631578947368421,12,60.0,1.430462543152095,0.0,17.166946318693967,26.120516965250477,45.0
10,0.631578947368421,13,60.0,1.4222815519275753,0.041666666666666664,16.56428757932316,34.09004654361078,45.0
10,0.631578947368421,14,60.0,1.1185832613091984,0.20833333333333334,18.5489743818823,37.24221999393675,42.74255978065847
10,0.631578947368421,15,60.0,1.4570768770334996,0.0,15.162075181085164,33.83307438379739,37.200162720925654
10,0.631578947368421,16,60.0,1.0408977725421302,0.16666666666666666,19.898059701004318,36.32548883358992,50.0
10,0.631578947368421,17,60.0,1.0746198604061434,0.08333333333333333,10.525058827736903,29.817670176741462,43.65492419213534
10,0.631578947368421,18,60.0,1.4560400229607966,0.08333333333333333,14.594324023404766,33.8604359764593,37.435264802172995
10,0.631578947368421,19,60.0,0.9759411051707901,0.08333333333333333,14.410413975914475,36.57909375831806,46.685314947440176
10,0.6842105263157894,0,60.0,0.9557192487034903,0.125,19.7987546001683,39.373323617489675,50.0
10,0.6842105263157894,1,60.0,0.9385362506359333,0.20833333333333334,20.393230706519976,39.905951055825504,46.74576043529942
10,0.6842105263157894,2,60.0,0.9175069829310325,0.08333333333333333,11.358871128144187,35.556331623284166,41.61116782776489
10,0.6842105263157894,3,60.0,1.0389906111817004,0.16666666666666666,13.027178980676206,35.2656413343398,33.90139355574691
10,0.6842105263157894,4,60.0,1.0226925189912477,0.125,13.521901480800684,36.351127912385174,47.91581966290327
10,0.6842105263157894,5,60.0,1.2810901252814324,0.041666666666666664,15.7629309583808,40.46772145942594,50.0
10,0.6842105263157894,6,60.0,1.2028264698022288,0.041666666666666664,13.346830919911307,32.899649920011015,41.74791760181711
10,0.6842105263157894,7,60.0,1.2684617705114196,0.08333333333333333,18.180027860647737,37.46398076003996,48.93158182865398
10,0.6842105263157894,8,60.0,1.3860843313429463,0.041666666666666664,16.569864190483838,36.39480447005323,50.0
10,0.6842105263157894,9,60.0,1.184527291893487,0.041666666666666664,11.675783581779422,37.14327274487292,50.0
10,0.6842105263157894,10,60.0,1.095261536560639,0.08333333333333333,12.537120384156077,36.458308378313625,42.608713737581645
10,0.6842105263157894,11,60.0,0.8801996470215397,0.08333333333333333,12.122027294755432,37.14959263144475,43.155911524547214
10,0.6842105263157894,12,60.0,1.2218605427349363,0.08333333333333333,13.891822218743767,37.03583168488596,27.87383204462806
10,0.6842105263157894,13,60.0,1.2697332000796033,0.125,13.701881276101977,35.26972050223177,30.18564513639432
10,0.6842105263157894,14,60.0,1.2522561849039429,0.125,17.691273516419585,38.80356514719865,34.51415228174274
10,0.6842105263157894,15,60.0,1.216453250903542,0.0,11.190750688043385,30.614823533207826,45.0
10,0.6842105263157894,16,60.0,0.8835661206428037,0.125,18.278037879237704,38.07532687406209,50.0
10,0.6842105263157894,17,60.0,0.44754185443681743,0.08333333333333333,12.2795636207019,38.42887805259395,50.0
10,0.6842105263157894,18,60.0,1.0720387338245423,0.0,8.944107140641275,25.092563160547723,30.96735618251815
10,0.6842105263157894,19,60.0,0.8491415803031371,0.16666666666666666,17.121375711241274,38.77432129515413,43.71222126552458
10,0.7368421052631579,0,60.0,0.5497607076095489,0.125,15.890911032693532,37.86993768348438,43.07761379886056
10,0.7368421052631579,1,60.0,0.8051656659394881,0.041666666666666664,8.172742116633136,36.812036813070655,32.97823180795689
10,0.7368421052631579,2,60.0,1.1576742760398973,0.041666666666666664,13.698578270923909,25.814827363897205,46.20506462986068
10,0.7368421052631579,3,60.0,0.8677690742835361,0.125,17.13531364283571,35.925516336423335,46.39680637551078
10,0.7368421052631579,4,60.0,0.6560855486783886,0.08333333333333333,12.061901770181647,35.772780227635145,50.0
10,0.7368421052631579,5,60.0,0.8631893481307014,0.041666666666666664,12.446444119800814,36.97256031421105,45.027542346678686
10,0.7368421052631579,6,60.0,0.9331261711556117,0.125,17.002883574772138,36.554798614978324,44.70010496846545
10,0.7368421052631579,7,60.0,0.9566988984542245,0.16666666666666666,15.615877807307976,39.941393965311164,46.99999999999999
10,0.7368421052631579,8,60.0,0.9857050067813194,0.041666666666666664,10.805034637660802,32.091530350091986,40.19787320551644
10,0.7368421052631579,9,60.0,1.0275021829406148,0.125,18.054968119461083,40.329196499064736,49.889634506887774
10,0.7368421052631579,10,60.0,1.0760824167555747,0.125,14.978203133354642,38.82463690658062,48.368103535917406
10,0.7368421052631579,11,60.0,0.8427698988524002,0.08333333333333333,15.235085008790884,38.13123533664475,45.0
10,0.7368421052631579,12,60.0,1.0236313164502946,0.041666666666666664,12.94238690668928,37.33814260501173,34.06698587642312
10,0.7368421052631579,13,60.0,1.1412689479173113,0.0,9.168138401161784,25.70125166625913,41.48217090844186
10,0.7368421052631579,14,60.0,1.0608767027227881,0.125,14.385069280150281,39.2090809136215,35.386195524543396
10,0.7368421052631579,15,60.0,1.0815370506265274,0.16666666666666666,18.07028048702566,38.65832319297367,50.0
10,0.7368421052631579,16,60.0,0.8240252352056725,0.08333333333333333,11.829502315656145,37.187756138756875,45.0
10,0.7368421052631579,17,60.0,0.8449965117984183,0.0,13.513670009279322,25.803242279233547,45.99999999999999
10,0.7368421052631579,18,60.0,1.26286869003811,0.125,17.930663006297376,38.64838890713611,45.68220678905645
10,0.7368421052631579,19,60.0,1.1366796543558813,0.16666666666666666,16.463238868342117,32.930828366438796,37.880482960204844
10,0.7894736842105263,0,60.0,1.028402083967731,0.08333333333333333,15.023430578376207,38.66511133473705,31.61462602875486
10,0.7894736842105263,1,60.0,0.7894052835903622,0.125,13.883290521350546,37.47166225361233,50.0
10,0.7894736842105263,2,60.0,1.0208086808055399,0.041666666666666664,13.29741406755607,38.16986688941166,40.06259848148163
10,0.7894736842105263,3,60.0,0.7552534261593266,0.08333333333333333,12.793075744075544,39.50656865101554,45.0
10,0.7894736842105263,4,60.0,0.8606977178462909,0.08333333333333333,11.922203348699933,34.116230624510166,50.0
10,0.7894736842105263,5,60.0,1.0408013600033816,0.08333333333333333,15.582312857497229,35.39200379938785,43.85887032609535
10,0.7894736842105263,6,60.0,0.7935567208315524,0.125,13.31567074506672,38.197121825950624,40.0
10,0.7894736842105263,7,60.0,0.7339877084019654,0.125,18.986711704361948,37.49072967470855,50.0
10,0.7894736842105263,8,60.0,0.6488990564770223,0.08333333333333333,16.76424260110616,38.848323496867636,50.0
10,0.7894736842105263,9,60.0,0.8439126147956696,0.125,15.048653715950593,36.896011741435785,45.63379527490366
10,0.7894736842105263,10,60.0,1.1371365218797473,0.16666666666666666,18.579869115844605,37.94951824976571,49.36957344255916
10,0.7894736842105263,11,60.0,0.8394935678037472,0.16666666666666666,17.738925318846295,38.59428015649626,46.99999999999999
10,0.7894736842105263,12,60.0,1.0731981697131259,0.041666666666666664,13.770038595558264,38.410588453194336,39.75935965687731
10,0.7894736842105263,13,60.0,0.7691045738769496,0.16666666666666666,17.760233468665515,38.734629120516935,48.396321154150066
10,0.7894736842105263,14,60.0,0.8061987616780876,0.08333333333333333,12.220123355089877,37.613969995263176,32.31015717745035
10,0.7894736842105263,15,60.0,1.2149929278567566,0.08333333333333333,15.284708930757835,29.9587484568477,36.96690166668039
10,0.7894736842105263,16,60.0,0.7263416142226297,0.125,17.1129077870886,37.86949409088718,48.36233646573994
10,0.7894736842105263,17,60.0,0.9675275372113411,0.041666666666666664,13.221407079981196,40.14036627101283,46.900653278813735
10,0.7894736842105263,18,60.0,1.0660081930879712,0.16666666666666666,17.027482473125747,36.77131300150173,39.79185053928353
10,0.7894736842105263,19,60.0,0.5296155320158061,0.041666666666666664,9.443835062223547,30.897501669457093,45.19569621351658
10,0.8421052631578947,0,60.0,0.7493586068562229,0.0,7.536799551813051,20.88509515617253,50.0
10,0.8421052631578947,1,60.0,0.8905479254018007,0.08333333333333333,11.952106707149953,38.56868090652223,50.0
10,0.8421052631578947,2,60.0,0.37002475207632796,0.08333333333333333,12.568697684036822,39.16701045230387,45.0
10,0.8421052631578947,3,60.0,0.9208930967618829,0.08333333333333333,10.669712560156036,36.120473712468524,40.0
10,0.8421052631578947,4,60.0,0.6749787295695441,0.08333333333333333,11.454468001485969,35.20929987826058,42.42544416933727
10,0.8421052631578947,5,60.0,1.1237027789051048,0.08333333333333333,16.55194539058168,37.78456997040615,50.0
10,0.8421052631578947,6,60.0,0.48999065915812534,0.041666666666666664,6.103284473061632,37.69635910300171,34.02096409045904
10,0.8421052631578947,7,60.0,0.7088011195282217,0.20833333333333334,17.131289582520363,38.07565837507536,50.0
10,0.8421052631578947,8,60.0,0.7884982606150174,0.08333333333333333,18.835364577422606,38.758071898875,48.418877484667284
10,0.8421052631578947,9,60.0,0.5038487292509477,0.125,13.902339538120096,38.237632093162965,49.397639941920275
10,0.8421052631578947,10,60.0,0.7807034768052349,0.20833333333333334,21.480392942856867,38.96026990844924,50.0
10,0.8421052631578947,11,60.0,0.4154932943672571,0.16666666666666666,12.972175968005667,36.99715506753978,50.0
10,0.8421052631578947,12,60.0,0.7642491182821877,0.08333333333333333,14.741176488493254,36.832941426855534,43.38422163790179
10,0.8421052631578947,13,60.0,0.7132330360059482,0.125,11.516124945230606,38.88480589746297,34.599647936138986
10,0.8421052631578947,14,60.0,0.7268647295739864,0.08333333333333333,13.19809310402107,38.921101320382775,42.81167586455176
10,0.8421052631578947,15,60.0,0.5045560871649406,0.08333333333333333,9.707842159276272,40.47309983701179,40.11760676940017
10,0.8421052631578947,16,60.0,0.9156628035043286,0.125,15.969529422820917,40.91469019408568,49.0
10,0.8421052631578947,17,60.0,0.5566673592546111,0.125,14.962569443578156,35.73907414634767,50.0
10,0.8421052631578947,18,60.0,0.7641339154348841,0.125,13.656004141546475,38.91346588868202,42.34255290932783
10,0.8421052631578947,19,60.0,0.868416254209655,0.041666666666666664,14.022042253472543,32.17105435421333,49.5
10,0.894736842105263,0,60.0,0.5303051969162813,0.125,12.511492556603073,40.65841094316067,45.597039307732295
