topology,rho_agents,sync_mean,sync_std,violation_mean,violation_std
linear,0.5384615384615384,1.3090575464701877,0.18456356953115244,0.06666666666666667,0.036774164589920326
linear,0.5641025641025641,1.200709714335443,0.2115109573329776,0.08125,0.04161180598893562
linear,0.5897435897435898,1.1973807863270385,0.2192811056262813,0.08541666666666667,0.04579344356656541
linear,0.6153846153846154,1.1621501356914563,0.16664468456485707,0.09375,0.04248107593818096
linear,0.641025641025641,1.217646735423728,0.15794292354865813,0.10833333333333332,0.04760338088145661
linear,0.6666666666666666,1.1807051575428544,0.1907859631240994,0.08333333333333333,0.040555355282690636
linear,0.6923076923076923,1.1568557906950043,0.1624686298537945,0.08333333333333333,0.0468292905790847
linear,0.717948717948718,1.1210430117942254,0.1935012575181532,0.09375,0.04248107593818096
linear,0.7435897435897436,1.0670819019260407,0.2364712210201484,0.11041666666666665,0.047362836740355484
linear,0.7692307692307692,0.998737628472105,0.1633985572960362,0.11875,0.04333291160388574
linear,0.7948717948717948,0.9417216918586397,0.16270443628857292,0.11875,0.045392617969025224
linear,0.8205128205128205,0.9714641825000795,0.17877692918897045,0.11041666666666665,0.05453652405627215
linear,0.8461538461538461,0.866377261659664,0.12366195816898809,0.14375,0.03935471839118053
linear,0.8717948717948718,0.8585529032330088,0.16005725298506918,0.14583333333333331,0.04166666666666667
linear,0.8974358974358974,0.8020108017367212,0.1752898693904843,0.10625,0.051432335040510244
linear,0.923076923076923,0.6347821517299884,0.11857295292998611,0.13958333333333334,0.052834495532073124
linear,0.9487179487179487,0.5708791593084596,0.17036789395143875,0.17291666666666666,0.03646224916314253
linear,0.9743589743589743,0.4083282972356416,0.13700077677741268,0.14375,0.049623951371365035
linear,1.0,0.1549823180352694,0.022772453567061476,0.17916666666666667,0.05253097109302862
small_world,0.0,1.712337175174276,0.096355468649678,0.03125,0.022921650175840868
small_world,0.02564102564102564,1.6632393217009998,0.09685959052908169,0.025,0.03141404312187716
small_world,0.05128205128205128,1.6678960931574196,0.09904972904291887,0.020833333333333332,0.025290707444453497
small_world,0.07692307692307693,1.6840462174484974,0.09738215100370856,0.029166666666666664,0.036021030244609065
small_world,0.10256410256410256,1.6112463024407533,0.13244384200103895,0.02708333333333333,0.031048325848774778
