topology,rho_agents,run_id,run_seed,sync_index,feeder_violation_fraction,peak_charge_kw,peak_charge_ratio,pv_surplus_kwh,pv_absorbed_by_batteries_kwh,pv_curtailment_risk_kwh,pv_curtailment_fraction,pv_absorption_fraction
linear,0.1,97,1607108228,1.8214936856787542,0.0,44.79184657952616,0.373265388162718,202.33805008797304,132.20404941655673,70.13400067141635,0.34661795268326107,0.6533820473167391
linear,0.1,98,3979167985,1.551397048948859,0.0,49.01251983123647,0.4084376652603039,188.6337069522163,130.69042702072065,57.943279931495674,0.3071735209348007,0.6928264790651995
linear,0.1,99,1829149631,1.8179450946943347,0.0,46.78485387731202,0.38987378231093345,186.0067168696845,143.04995779739147,42.95675907229304,0.23094197776948214,0.7690580222305179
linear,0.1,100,488461573,1.598946507394628,0.0,40.89537329834771,0.3407947774862309,199.93586373421473,99.81891619460228,100.11694753961245,0.5007453173718908,0.4992546826281093
linear,0.1,101,2800022433,1.7381226224071566,0.0,56.02744766539868,0.4668953972116557,191.95159107776198,138.5056501759197,53.445940901842306,0.2784344771603935,0.7215655228396066
linear,0.1,102,4134399405,1.8198297775092653,0.0,50.7108338800368,0.42259028233364,191.86495258487173,150.0710555839503,41.79389700092143,0.21782976222524977,0.7821702377747503
linear,0.1,103,3725843891,1.6223941495785372,0.0,42.08181405728639,0.3506817838107199,185.52276748775222,133.51873163806403,52.00403584968821,0.2803108025710181,0.719689197428982
linear,0.1,104,1177149402,1.5157568289810814,0.0,32.010626930715226,0.2667552244226269,197.3919187240304,114.74093846555715,82.65098025847328,0.4187151165698223,0.5812848834301778
linear,0.1,105,1949472263,1.4939634438263816,0.0,55.17242998171821,0.45977024984765175,198.11795287051942,168.17905565344392,29.938897217075507,0.15111652822620353,0.8488834717737965
linear,0.1,106,2280698573,1.4998780282980526,0.0,39.92749695030952,0.3327291412525793,202.92729166312057,129.9263368202463,73.00095484287428,0.3597394625660461,0.640260537433954
linear,0.1,107,1064462816,1.6645180561272899,0.0,36.94703541576637,0.3078919617980531,185.97161632781143,130.3030670911882,55.66854923662323,0.2993389547063811,0.700661045293619
linear,0.1,108,1154023281,1.4078385461053762,0.0,38.711594310471014,0.32259661925392513,191.42589181536704,118.75690589826335,72.6689859171037,0.3796194194419319,0.6203805805580682
linear,0.1,109,1016457108,1.4383773212153503,0.0,50.84139356873121,0.4236782797394268,184.40315701711793,139.51710202011486,44.88605499700307,0.24341261680696905,0.756587383193031
linear,0.1,110,4271694148,1.5290794295351482,0.0,46.89168434598653,0.3907640362165544,186.6808402606102,152.2193981364594,34.461442124150835,0.18460085178554997,0.8153991482144501
linear,0.1,111,3204106934,1.5491864401140412,0.0,48.181917827454036,0.4015159818954503,206.44689343893802,143.90441096657347,62.54248247236455,0.30294707481690974,0.6970529251830903
linear,0.1,112,3611450621,1.5162417885681492,0.0,53.34562668863231,0.4445468890719359,186.10704004761976,146.14559483981836,39.961445207801425,0.21472290998543833,0.7852770900145618
linear,0.1,113,3507136132,1.5947797907847658,0.0,48.66256033108385,0.40552133609236546,185.79176580038663,139.57306516707538,46.21870063331124,0.24876614113764484,0.7512338588623552
linear,0.1,114,4119489789,1.7289914873787484,0.0,51.50049214929898,0.4291707679108248,187.53621239904632,149.9278870861887,37.60832531285763,0.2005390043435093,0.7994609956564908
linear,0.1,115,452165908,1.468382986771249,0.0,47.44626611146656,0.395385550928888,188.8432649360255,107.74300823744258,81.10025669858292,0.4294580308493252,0.5705419691506749
linear,0.1,116,3786582480,1.7369837307661449,0.0,41.1089198890017,0.3425743324083475,196.08469422672988,159.94882668333517,36.13586754339473,0.1842870382407887,0.8157129617592114
linear,0.1,117,285868112,1.5041962398022333,0.0,45.15264864704522,0.37627207205871016,192.3248350744326,146.4800649677168,45.84477010671578,0.23837155554545603,0.7616284444545439
linear,0.1,118,2041917703,1.433631451795452,0.0,55.033763482155905,0.45861469568463253,193.06095176736682,154.30518745134043,38.75576431602637,0.20074367168108656,0.7992563283189134
linear,0.1,119,2553073144,1.5556471217432633,0.0,53.345323988065886,0.4445443665672157,209.59604841822608,174.06878254260835,35.52726587561769,0.16950350993605995,0.8304964900639399
linear,0.1,120,1537001662,1.6117036766509576,0.0,53.10859673594973,0.4425716394662478,200.75786552780175,169.70742095006943,31.05044457773229,0.1546661422011996,0.8453338577988002
linear,0.1,121,627809302,1.5578504036059169,0.0,51.744924065888476,0.43120770054907065,185.2256568048631,143.8776202409186,41.34803656394449,0.22323061112157383,0.7767693888784261
linear,0.1,122,825927925,1.4986308929798966,0.0,50.05535520421242,0.4171279600351035,197.8748338688473,133.71122021593462,64.16361365291269,0.32426363877804054,0.6757363612219595
linear,0.1,123,3541905727,1.574265814377231,0.0,58.61283206296906,0.4884402671914089,188.55189467058494,127.7485864603635,60.803308210221445,0.32247519080330445,0.6775248091966956
linear,0.1,124,1368908737,1.412772556263912,0.0,64.92264712629634,0.5410220593858028,185.4931438075148,153.21324985961115,32.279893947903666,0.17402203275718015,0.82597796724282
linear,0.1,125,1332877274,1.7075393430481414,0.0,52.108721376173115,0.4342393448014426,201.68822560204876,163.09140011896335,38.596825483085425,0.19136875922167543,0.8086312407783246
linear,0.1,126,3965809036,1.5699912425097935,0.0,59.42320436185439,0.4951933696821199,202.06750381641763,128.65796111143104,73.40954270498662,0.36329217374645584,0.6367078262535443
linear,0.1,127,617925245,1.5876627291217285,0.0,55.750551615684316,0.46458793013070265,189.3060274416349,132.36276890434118,56.943258537293744,0.30080002896289165,0.6991999710371084
linear,0.1,128,3931041480,1.3718569840971353,0.0,58.381442414169314,0.4865120201180776,199.93320687726163,142.5617601974905,57.37144667977114,0.28695306585559494,0.7130469341444052
linear,0.1,129,3955538058,1.6313620112939498,0.0,45.275133403026935,0.3772927783585578,186.75525750205344,157.27708365634362,29.478173845709826,0.15784387674004682,0.8421561232599533
linear,0.1,130,2570794082,1.5490584712981785,0.041666666666666664,65.53486537830018,0.5461238781525015,197.22210983245725,126.02455123352308,71.19755859893418,0.36100191129390835,0.6389980887060918
linear,0.1,131,710953334,1.349856809601971,0.0,37.69459279565481,0.3141216066304568,190.18761614389075,118.9696375495995,71.21797859429125,0.3744617028082926,0.6255382971917074
linear,0.1,132,669417316,1.4641275323709912,0.0,44.446763322643626,0.37038969435536356,191.2842065884309,140.42342841947448,50.860778168956415,0.26589115262604507,0.7341088473739549
linear,0.1,133,1222863441,1.5455068201404494,0.0,53.10021796610831,0.4425018163842359,190.85073895451683,166.38596329789158,24.464775656625253,0.1281880059288408,0.8718119940711592
linear,0.1,134,2479981324,1.671350789155128,0.0,47.99834656212376,0.3999862213510313,194.11080601365614,159.92116496903583,34.1896410446203,0.17613466115953885,0.8238653388404611
linear,0.1,135,659764507,1.3994751191728527,0.0,58.94677804421679,0.49122315036847325,192.82875172521096,151.63144808671305,41.197303638497914,0.21364710018558744,0.7863528998144126
linear,0.1,136,1957035896,1.7058999507394692,0.0,44.23972285357464,0.368664357113122,185.5256411966444,139.56432199762514,45.96131919901927,0.2477356709432064,0.7522643290567937
linear,0.1,137,496026045,1.5357556539909434,0.0,46.60497368551115,0.3883747807125929,196.74833711284822,165.56055778535475,31.18777932749344,0.15851610125479831,0.8414838987452016
linear,0.1,138,2320502636,1.3785209691867457,0.0,54.868307786175336,0.4572358982181278,186.97175329414557,120.51612997721963,66.45562331692597,0.35543135337869675,0.6445686466213034
linear,0.1,139,90830037,1.5621468348936836,0.0,60.429495332017694,0.5035791277668141,190.93437671972333,142.7849840223222,48.149392697401126,0.2521777037986232,0.7478222962013767
linear,0.1,140,3045287181,1.600986030549428,0.0,53.79524224240007,0.4482936853533339,200.59998529093716,153.98017865181575,46.61980663912141,0.2324018447534135,0.7675981552465865
linear,0.1,141,237921469,1.6874504029694342,0.0,41.41016968608084,0.345084747384007,188.17502702159902,115.82704603565796,72.34798098594105,0.3844717449018186,0.6155282550981813
linear,0.1,142,836753420,1.6217545096596313,0.0,47.665437824702224,0.39721198187251855,189.03194984261467,145.56976825557652,43.462181587038124,0.22991976553817556,0.7700802344618244
linear,0.1,143,750079405,1.7071768821461568,0.0,51.25558278878042,0.4271298565731702,183.2258855227966,133.9343648816979,49.291520641098714,0.2690205071213366,0.7309794928786634
linear,0.1,144,3569092444,1.4817845538133199,0.0,47.45638868868764,0.39546990573906365,206.97682367906754,173.4697770265107,33.507046652556845,0.1618879160331107,0.8381120839668894
linear,0.1,145,229273653,1.582046222779564,0.0,51.60780204907715,0.43006501707564293,184.0308963018239,147.98463499071357,36.04626131111032,0.19587070451470204,0.8041292954852979
linear,0.1,146,1843656208,1.5255784627328879,0.0,46.66143607653948,0.388845300637829,186.31067439702343,151.38673576668828,34.92393863033517,0.18745001457035748,0.8125499854296426
linear,0.1,147,2538943356,1.6122306516635085,0.0,48.41014027185409,0.4034178355987841,187.13311855640643,131.38096004553663,55.752158510869776,0.2979278010271855,0.7020721989728144
linear,0.1,148,2216184022,1.387556745705252,0.0,50.117424422480035,0.417645203520667,195.4451391980179,148.59606038997748,46.84907880804037,0.2397044971303921,0.7602955028696077
linear,0.1,149,2923646629,1.3514218552174304,0.0,46.239453815815196,0.38532878179846,179.5884754512424,120.72663168813699,58.86184376310544,0.3277595826525417,0.6722404173474584
linear,0.1,150,3449293880,1.4573948876655678,0.0,62.728622244396924,0.5227385187033077,189.71950612018782,142.66082476678918,47.05868135339863,0.24804345275697076,0.7519565472430292
linear,0.1,151,1690629937,1.4626019229596008,0.0,50.39805357534477,0.4199837797945397,190.92427833692324,122.65014893055718,68.27412940636604,0.3575979440701773,0.6424020559298226
linear,0.1,152,3557168656,1.6869033405793716,0.0,52.93804326829445,0.44115036056912044,192.37497825011593,167.95628937016858,24.41868887994736,0.12693277006222428,0.8730672299377757
linear,0.1,153,1365761360,1.6057401206848596,0.0,55.27493744943237,0.46062447874526974,196.76028992799348,159.9139209021527,36.84636902584077,0.18726527105304172,0.8127347289469583
linear,0.1,154,4228063349,1.6550129265050098,0.0,52.53529514325475,0.4377941261937896,192.66819031872257,135.6980363347646,56.97015398395793,0.2956905023590801,0.7043094976409197
linear,0.1,155,2166923686,1.5770545474416888,0.0,53.7834388262939,0.4481953235524492,191.71681121278334,130.4025307628226,61.314280449960734,0.3198169219594886,0.6801830780405115
linear,0.1,156,3161153226,1.399888812386747,0.0,48.454975121978265,0.40379145934981886,197.18016856629455,155.02950125424843,42.15066731204613,0.21376727496748502,0.7862327250325151
linear,0.1,157,3758117609,1.583166708130218,0.0,53.783743403013055,0.44819786169177545,192.23805329803022,149.36355673133676,42.87449656669346,0.2230281457346238,0.7769718542653762
linear,0.1,158,3404411174,1.617273751718863,0.0,55.34844882836415,0.46123707356970123,204.76875007411357,179.06429200752345,25.704458066590107,0.1255292033441953,0.8744707966558046
linear,0.1,159,3655582500,1.6494059415707187,0.0,49.00046042076514,0.40833717017304283,185.12974301994268,150.08902946877095,35.040713551171734,0.18927652023692948,0.8107234797630706
linear,0.1,160,2304308264,1.4409598043887193,0.0,60.276050902487064,0.5023004241873922,184.33536276262012,131.87468506270665,52.460677699913475,0.28459367163027904,0.715406328369721
linear,0.1,161,186723968,1.4734556785548767,0.0,53.188817755516126,0.4432401479626344,201.49264710866504,138.44089173100767,63.05175537765736,0.31292335617415123,0.6870766438258487
linear,0.1,162,2117777664,1.706217256562245,0.0,47.06453908891017,0.39220449240758476,189.33747273356678,146.99232823342504,42.34514450014175,0.22364904257346502,0.776350957426535
linear,0.1,163,779529732,1.5599288093047505,0.0,54.32808267712465,0.45273402230937204,192.65481486972882,150.0515023062086,42.60331256352022,0.22113806287337348,0.7788619371266264
linear,0.1,164,3818726650,1.6624724090083205,0.0,51.424267102261005,0.4285355591855084,187.5106092994794,147.53948591718427,39.97112338229514,0.2131672630771304,0.7868327369228696
linear,0.1,165,1016811477,1.590359569277622,0.0,45.046594918041436,0.37538829098367865,188.70405957356144,140.15075221204341,48.553307361518,0.25729869018843626,0.7427013098115637
linear,0.1,166,979552455,1.637367898354926,0.0,49.81197683115447,0.41509980692628723,217.1906489089064,164.31689604196941,52.87375286693698,0.24344396562447385,0.7565560343755261
linear,0.1,167,1071111481,1.5490956640270248,0.0,60.971436905232785,0.5080953075436065,205.3364401612773,154.8563333838191,50.480106777458175,0.24584095612941187,0.7541590438705881
linear,0.1,168,2759801073,1.7301912567443984,0.0,49.210182979581184,0.4100848581631765,187.16734081178635,169.2179235746257,17.949417237160638,0.0959003700074491,0.9040996299925509
linear,0.1,169,2453425556,1.3501107390895808,0.0,52.869661989725046,0.440580516581042,185.5811035835614,154.7199394128711,30.861164170690277,0.16629475509501135,0.8337052449049885
linear,0.1,170,4075240521,1.446007083820665,0.0,48.624794749569176,0.40520662291307646,184.98529952869208,127.42086260229331,57.56443692639875,0.3111838458140304,0.6888161541859695
linear,0.1,171,1787833503,1.6788291032568943,0.0,55.14071092979556,0.459505924414963,195.35063990307322,145.35747636262437,49.99316354044885,0.25591502318729986,0.7440849768127001
linear,0.1,172,1212375477,1.6890429336072135,0.0,52.369745814278374,0.4364145484523198,193.28000902433837,105.9689763789186,87.31103264541979,0.45173338456552603,0.5482666154344741
linear,0.1,173,211544833,1.6074223058762545,0.0,51.22338571239475,0.4268615476032896,201.20993390141672,168.79468101543353,32.41525288598322,0.16110165267419227,0.8388983473258078
linear,0.1,174,30390793,1.5062496350467367,0.0,52.55529370891748,0.4379607809076457,191.57299990260975,148.4552805277873,43.11771937482247,0.22507200595460888,0.7749279940453911
linear,0.1,175,1604660505,1.582967745115185,0.0,45.00928956251795,0.3750774130209829,195.69030849826902,131.50309160087272,64.18721689739633,0.3280040661695012,0.6719959338304989
linear,0.1,176,3976355431,1.4575384472904005,0.0,46.5225921966156,0.38768826830513,195.2285434379846,126.7076229084435,68.52092052954109,0.3509779836640902,0.6490220163359097
linear,0.1,177,2249501784,1.7544897393010335,0.0,56.36958791018545,0.4697465659182121,191.00479791759898,153.82464724007147,37.18015067752749,0.19465558500560448,0.8053444149943955
linear,0.1,178,3837757798,1.6978043747463296,0.0,34.761851288461976,0.2896820940705165,187.54771085501145,119.22242805370348,68.32528280130795,0.36430880702206253,0.6356911929779374
linear,0.1,179,436677496,1.5671831804118053,0.0,53.93039870362729,0.4494199891968941,192.65875513034283,157.6023249722736,35.056430158069205,0.18196126168443194,0.818038738315568
linear,0.1,180,400810658,1.5259282937348513,0.0,54.02908946382957,0.45024241219857974,204.46096076525578,163.63562355089488,40.8253372143609,0.19967301856334807,0.8003269814366519
linear,0.1,181,3579677230,1.557507694518864,0.0,53.15924136318155,0.4429936780265129,188.32532168893195,148.68367165762044,39.64165003131152,0.21049559175472948,0.7895044082452706
linear,0.1,182,458453519,1.415587668401866,0.0,53.054557475346165,0.44212131229455137,195.96691575987123,170.0433972419804,25.92351851789083,0.13228517894141023,0.8677148210585897
linear,0.1,183,223174516,1.4204789078657305,0.0,51.136297287743446,0.4261358107311954,181.28778035204869,142.87301323281645,38.41476711923224,0.21189937371748577,0.7881006262825142
linear,0.1,184,1735564878,1.4121200832412064,0.0,46.40534165771695,0.3867111804809746,200.51407523902725,155.26401962003834,45.25005561898892,0.22567022073162488,0.7743297792683752
linear,0.1,185,3972165580,1.7242258790633065,0.0,50.35307453276369,0.4196089544396974,190.29545159526404,121.22501474813696,69.0704368471271,0.36296420260233947,0.6370357973976606
linear,0.1,186,2960879056,1.6500966629862244,0.0,48.23604958231906,0.40196707985265884,197.4833284220272,173.28128497773895,24.20204344428827,0.12255233713991215,0.877447662860088
linear,0.1,187,425687700,1.560823294087997,0.0,55.0877645817625,0.4590647048480208,182.97694728156046,160.4793959885485,22.497551293011956,0.12295292727992271,0.8770470727200773
linear,0.1,188,3595450451,1.5982291555300951,0.0,42.521605210445934,0.35434671008704943,196.864674630202,122.05680844914463,74.80786618105736,0.37999639255533924,0.6200036074446608
linear,0.1,189,3623126827,1.3984993128180363,0.0,54.37920908674392,0.453160075722866,199.57158368200817,129.2394097835695,70.33217389843867,0.35241577283118625,0.6475842271688137
linear,0.1,190,3438965442,1.5384773653398867,0.0,51.71688346552983,0.43097402887941527,197.9549344146528,170.98613671569944,26.96879769895333,0.13623705707917466,0.8637629429208252
linear,0.1,191,3876865731,1.7524156449657486,0.0,37.753852982539215,0.3146154415211601,184.78220620127598,109.51844357335744,75.26376262791852,0.4073106614277387,0.5926893385722612
linear,0.1,192,1030268256,1.6205997150950429,0.0,42.12893312794588,0.3510744427328823,185.64210088196424,147.963304045622,37.67879683634223,0.20296471897987906,0.797035281020121
linear,0.1,193,4207224036,1.6832655389573283,0.0,45.14652023799055,0.3762210019832546,187.9710379617178,157.97152041285213,29.999517548865636,0.15959648823653005,0.8404035117634698
linear,0.1,194,1377380164,1.593536315634885,0.0,46.477894422144416,0.3873157868512035,203.57132168518837,144.71571000535465,58.855611679833665,0.289115437246365,0.7108845627536348
linear,0.1,195,3444674925,1.6352134192305139,0.0,54.473056859845386,0.45394214049871157,186.82132242608344,155.0700857124267,31.751236713656752,0.16995510095599098,0.8300448990440091
linear,0.1,196,2488351810,1.486151800356429,0.0,53.49653878457231,0.4458044898714359,191.3752657731676,143.37945967309685,47.995806100070766,0.25079419697297256,0.7492058030270276
linear,0.1,197,3347830544,1.4399524625721443,0.0,50.769594497769056,0.4230799541480755,185.44011839859252,148.60797929246615,36.83213910612639,0.1986201228957258,0.8013798771042744
linear,0.1,198,2696463875,1.6694043232152864,0.0,48.80556628926594,0.4067130524105495,192.97526194643052,155.3250737508704,37.65018819556015,0.19510370301252267,0.8048962969874774
linear,0.1,199,2759444657,1.574423292300026,0.0,35.732973622519616,0.29777478018766346,185.37300031874733,129.7703243723425,55.60267594640485,0.2999502400608315,0.7000497599391685
linear,0.15000000000000002,0,2646920022,1.4797970328136116,0.0,61.886468324224026,0.5157205693685335,197.72169860372713,145.09857501762082,52.623123586106324,0.26614743833236704,0.733852561667633
linear,0.15000000000000002,1,3345763865,1.477765490458155,0.0,43.99246798806204,0.366603899900517,189.64704199279808,127.87929910923876,61.76774288355932,0.32569842500314333,0.6743015749968566
linear,0.15000000000000002,2,3174165348,1.4570366789964038,0.041666666666666664,64.61564066439588,0.538463672203299,198.95526458667788,138.8763058434056,60.078958743272324,0.3019721989668588,0.6980278010331413
linear,0.15000000000000002,3,577897333,1.591865422303897,0.0,56.02882729754068,0.4669068941461723,209.43144274448923,161.11489523838515,48.3165475061041,0.23070340763039723,0.7692965923696028
linear,0.15000000000000002,4,3547878692,1.4759296796841668,0.0,46.432060974559604,0.38693384145466336,182.8572268809468,109.60699250188337,73.25023437906343,0.4005870351886863,0.5994129648113137
linear,0.15000000000000002,5,2302394681,1.501812058949577,0.0,59.24175948730327,0.4936813290608606,188.14910369499933,166.73859320614469,21.410510488854698,0.11379544238256051,0.8862045576174398
linear,0.15000000000000002,6,1387632738,1.6948260549401806,0.0,46.71463044981057,0.38928858708175473,197.41932174142673,138.4617030721377,58.95761866928902,0.2986415825423094,0.7013584174576907
linear,0.15000000000000002,7,2208570409,1.5394083421257403,0.0,41.5421586773789,0.34618465564482415,204.30944463736756,139.5278053546419,64.78163928272564,0.31707608719561503,0.6829239128043849
linear,0.15000000000000002,8,4153162392,1.5476192004093614,0.0,49.7655096887865,0.41471258073988754,190.1532997629362,101.89543243202772,88.25786733090847,0.46414060361266096,0.5358593963873389
linear,0.15000000000000002,9,3683244311,1.6770049413659052,0.0,51.678553956822114,0.4306546163068509,188.89515763105425,138.9887718227656,49.906385808288654,0.2642015096319445,0.7357984903680556
linear,0.15000000000000002,10,3580707838,1.6551507403852066,0.0,49.02913045545027,0.40857608712875226,179.79945481161343,126.36802879552992,53.43142601608352,0.29717234722467206,0.702827652775328
linear,0.15000000000000002,11,1987708138,1.635826881253717,0.0,56.625798871645685,0.47188165726371406,180.27569868221158,128.444043078988,51.83165560322359,0.2875132698533704,0.7124867301466296
linear,0.15000000000000002,12,3367846390,1.494997239809883,0.0,50.733121583373226,0.42277601319477687,187.6510012123756,158.10443871066326,29.546562501712344,0.15745486200882441,0.8425451379911756
linear,0.15000000000000002,13,1653946790,1.4283364957385636,0.0,62.76100181020366,0.5230083484183639,185.50835514076908,136.15425687049714,49.35409827027193,0.26604784583864494,0.733952154161355
linear,0.15000000000000002,14,2947058300,1.4261986626586853,0.0,57.03181000264361,0.47526508335536344,189.8921306100723,122.0627638680184,67.8293667420539,0.35719946121061685,0.6428005387893833
linear,0.15000000000000002,15,2746903332,1.496653144041247,0.0,52.304089406826094,0.43586741172355076,197.3899852266199,165.8473068139915,31.54267841262837,0.1597987779188229,0.840201222081177
linear,0.15000000000000002,16,1072877268,1.5556750069184453,0.041666666666666664,56.472958890789016,0.4706079907565751,180.58060639570263,148.05314274731728,32.52746364838532,0.18012711496332307,0.8198728850366768
linear,0.15000000000000002,17,1144451233,1.707806503002816,0.0,41.911567947380846,0.3492630662281737,210.1035855030869,138.72159662326297,71.38198887982391,0.33974664786848746,0.6602533521315125
linear,0.15000000000000002,18,262564858,1.5914405606307067,0.0,51.104789244510066,0.42587324370425056,195.55875915825294,147.2751006401858,48.283658518067114,0.24690102722013235,0.7530989727798675
linear,0.15000000000000002,19,600300753,1.3709247577639985,0.0,49.49035786954986,0.4124196489129155,195.29782043890685,96.95383899854102,98.34398144036581,0.503559032145624,0.4964409678543758
linear,0.15000000000000002,20,1862377930,1.655399141091605,0.0,52.279517791767205,0.4356626482647267,191.6385780869803,147.222339664329,44.41623842265126,0.2317708619320467,0.7682291380679532
linear,0.15000000000000002,21,2052467262,1.6990761819045173,0.0,47.02630402424498,0.39188586686870813,203.65772882375842,154.8398270882954,48.817901735463025,0.23970561793757958,0.7602943820624205
linear,0.15000000000000002,22,709188144,1.4246846456756597,0.0,49.7347653525697,0.4144563779380809,180.99092435219035,126.75415883960393,54.23676551258641,0.2996656639370881,0.7003343360629118
linear,0.15000000000000002,23,1790526203,1.3721663120547785,0.0,45.134357297507336,0.37611964414589444,184.1265766480585,136.622903681683,47.503672966375504,0.2579946568885302,0.7420053431114699
linear,0.15000000000000002,24,2594922685,1.6493607391018485,0.0,54.90751946474222,0.4575626622061852,187.41470271050565,144.89142177808975,42.52328093241587,0.22689405002605595,0.7731059499739439
linear,0.15000000000000002,25,998880287,1.4554560063940916,0.0,48.009073568933296,0.4000756130744441,187.5705933704949,128.3102097704141,59.26038360008079,0.31593642977408487,0.6840635702259151
linear,0.15000000000000002,26,1452716429,1.7394362418639566,0.0,57.89911974677126,0.4824926645564272,200.52889817979624,154.79427732550732,45.73462085428891,0.2280699752974396,0.7719300247025603
linear,0.15000000000000002,27,1578451204,1.3750221148507855,0.0,45.50389592994235,0.3791991327495196,190.853554457053,130.64192163339496,60.211632823658064,0.3154860437100596,0.6845139562899405
linear,0.15000000000000002,28,2169189930,1.5274586293554766,0.0,55.0247527172386,0.45853960597698834,201.0931538674583,126.66449118360705,74.42866268385126,0.37012032111698656,0.6298796788830134
linear,0.15000000000000002,29,1573643588,1.389107295825369,0.0,51.28788641321736,0.427399053443478,183.94337261165458,131.73896013324634,52.20441247840823,0.28380697677335387,0.716193023226646
linear,0.15000000000000002,30,3165153033,1.3142183580913291,0.0,52.10891367816295,0.4342409473180246,179.23238482919533,145.9485138744352,33.283870954760104,0.18570232710165036,0.8142976728983495
linear,0.15000000000000002,31,1406582737,1.5713510988780357,0.0,50.85895263201288,0.423824605266774,197.7411260107183,174.09752894563462,23.643597065083647,0.11956843546952432,0.8804315645304756
linear,0.15000000000000002,32,1863572377,1.72719549157554,0.0,48.88658839936622,0.40738823666138513,187.49170595547636,135.71689179266608,51.77481416281028,0.27614455742967764,0.7238554425703223
linear,0.15000000000000002,33,1629785811,1.5578387495380255,0.0,53.0142201047919,0.4417851675399325,186.98868756824544,172.63650565260906,14.352181915636393,0.07675427910791803,0.923245720892082
linear,0.15000000000000002,34,785617357,1.5754502333814007,0.0,54.14577469687547,0.4512147891406289,196.47702967264047,175.90188082585874,20.5751488467817,0.10472037815852019,0.8952796218414797
linear,0.15000000000000002,35,2945245241,1.514886894929109,0.0,56.893905276996975,0.4741158773083081,198.82354353737298,160.3428096818409,38.480733855532044,0.19354213877743706,0.8064578612225627
linear,0.15000000000000002,36,1011233574,1.624330987687559,0.0,49.18724853748576,0.4098937378123813,200.97157197054258,166.32903807542914,34.64253389511345,0.17237529445304425,0.8276247055469558
linear,0.15000000000000002,37,1275074748,1.7662259216244776,0.0,54.7704280620193,0.45642023385016084,191.21691136180795,158.6500220007382,32.56688936106971,0.17031385523976383,0.829686144760236
linear,0.15000000000000002,38,3404843728,1.369550123608504,0.0,47.16782838748892,0.39306523656240766,191.77083443412334,143.25716336326897,48.51367107085437,0.2529773164621634,0.7470226835378365
linear,0.15000000000000002,39,4075313762,1.4494795251655335,0.0,47.32810241230634,0.3944008534358862,191.63780187877038,149.33434512961253,42.30345674915786,0.22074693163052939,0.7792530683694707
linear,0.15000000000000002,40,2881249439,1.3287624382456247,0.0,52.390200303437695,0.43658500252864746,182.07293460150908,162.9375456616313,19.13538893987775,0.10509738298972389,0.894902617010276
linear,0.15000000000000002,41,3935684774,1.5026395119179619,0.0,47.216216538908405,0.39346847115757005,195.14136833383276,148.9646195951866,46.17674873864614,0.23663228936496197,0.7633677106350379
linear,0.15000000000000002,42,3668720833,1.4998314525514915,0.0,51.25252249993598,0.4271043541661331,185.76303663413725,139.2592211120821,46.503815522055156,0.2503394451590767,0.7496605548409233
linear,0.15000000000000002,43,2065494560,1.7062941572658765,0.0,51.70769457747094,0.43089745481225783,192.82208337023548,150.16325936126162,42.658824008973816,0.2212341204044824,0.7787658795955175
linear,0.15000000000000002,44,3308371118,1.5175957800738231,0.0,36.661098285421716,0.3055091523785143,186.79186534035387,117.33369600726132,69.45816933309254,0.3718479346331954,0.6281520653668046
linear,0.15000000000000002,45,1410300635,1.4006865774430264,0.0,47.515281790834315,0.39596068159028597,196.17895206032549,148.0992689622396,48.0796830980859,0.24508074180812878,0.7549192581918712
linear,0.15000000000000002,46,1977819777,1.6061371219595924,0.0,54.63399612920357,0.4552833010766964,188.55522215760664,138.51242914156555,50.04279301604112,0.2654012572200844,0.7345987427799158
linear,0.15000000000000002,47,2299674910,1.6756842791384352,0.0,41.30659918550494,0.3442216598792079,196.22441041072858,137.4469619164418,58.77744849428676,0.29954198038488844,0.7004580196151114
linear,0.15000000000000002,48,4125286097,1.7797685057896533,0.0,46.417222962252225,0.3868101913521019,184.66857808675104,139.70588475170865,44.962693335042374,0.24347776866468546,0.7565222313353145
linear,0.15000000000000002,49,3644539546,1.7609870418932605,0.0,47.57050416136947,0.39642086801141224,185.33690866987268,165.89351793463086,19.443390735241806,0.1049083578375364,0.8950916421624635
linear,0.15000000000000002,50,2101325499,1.5372233348064572,0.0,46.6619321131741,0.38884943427645086,182.6141461379377,97.47098723330538,85.14315890463232,0.4662462394360149,0.533753760563985
linear,0.15000000000000002,51,2802841284,1.5658071121909762,0.0,52.218758540700314,0.43515632117250264,207.1495799549938,175.27155102579854,31.87802892919529,0.15388893830304287,0.8461110616969573
linear,0.15000000000000002,52,869114545,1.5677414192152186,0.0,55.20233198448262,0.46001943320402183,191.25626141550111,148.96262739007054,42.29363402543058,0.2211359445824801,0.7788640554175199
linear,0.15000000000000002,53,3454836593,1.8094963132714732,0.0,50.02338341720287,0.4168615284766906,204.7486082363131,175.87150331693852,28.877104919374545,0.14103688014350596,0.8589631198564939
linear,0.15000000000000002,54,2375279940,1.4765144900808564,0.0,51.68438171730716,0.43070318097755966,198.67615033917835,153.78533820935203,44.8908121298263,0.22594967766986154,0.7740503223301384
linear,0.15000000000000002,55,2288024752,1.7280394159320587,0.0,59.16014105909361,0.49300117549244676,204.071096836906,142.95099629687112,61.120100540034855,0.2995039546873321,0.7004960453126677
